stop_name,latitude,longitude
CAMBRIDGE/RESID. UNIVERSITARIA,41.854357,12.627591
STAZIONE MONTEBELLO (RV),42.010876,12.489830
NAVIGATORI,41.859932,12.499552
GUALTERIO/CERVIALTO,41.952992,12.522948
PARASACCHI/BUONORI,41.867054,12.632626
CAMBELLOTTI/BUONORI,41.867890,12.630607
CAMBELLOTTI,41.869693,12.633168
P.ZA CARDINALI,41.874408,12.545905
S. ARCANGELO/GEMMANO,41.793220,12.404991
QUARTO PEPERINO,41.977335,12.492592
STORTA/RIVOLI,41.950944,12.356381
STORTA/VENDRAMINI,41.966895,12.365106
STORTA/VENDRAMINI,41.966492,12.364812
STORTA/RIVOLI,41.950598,12.355847
AQUILANTI/MOSCA T.,41.870791,12.360352
AQUILANTI/DE FRANCHIS,41.870381,12.356663
MARACCINO,41.870439,12.354474
IMPALLOMENI,41.869548,12.352614
ASCARELLI/RICCOBONO,41.868709,12.354775
ASCARELLI/CASALE LUMBROSO,41.868451,12.360531
AQUILANTI/MOSCA T.,41.870800,12.359498
DE FRANCHIS,41.870786,12.357238
ASCARELLI/MARRACINO,41.870849,12.354723
IMPALLOMENI,41.870016,12.352437
ASCARELLI/CASALE LUMBROSO,41.868020,12.360860
GADDA/GUIDO DA VERONA,41.810697,12.473213
GADDA,41.811002,12.475622
GADDA/GUIDO DA VERONA,41.810872,12.472870
SILVESTRI/FOSSO AFFOGALASINO,41.878090,12.433801
SILVESTRI/FOSSO AFFOGALASINO,41.877819,12.434817
GUALTERIO/SOLERI,41.952787,12.520617
PAVESE/UMANESIMO,41.819929,12.480217
MONTI TIBURTINI/PERTINI (H),41.919508,12.538470
BALSAMO CRIVELLI,41.905628,12.550233
LEONARDO DA VINCI/GALLIENO,41.855105,12.480845
LEONARDO DA VINCI/ANTONINO PIO,41.853061,12.480383
ANTONINO PIO,41.852401,12.482185
GUALTERIO,41.952056,12.517120
TIBERIO IMPERATORE,41.850604,12.482979
LEONARDO DA VINCI/GALLIENO,41.855602,12.480437
LEONARDO DA VINCI/ANTONINO PIO,41.852473,12.480084
SILVIO D'AMICO,41.850467,12.480433
OCEANO PACIFICO,41.826615,12.454907
ROSA RAIMONDI/REGIONE LAZIO,41.857236,12.490641
CICILIANO,41.928892,12.566129
KANT/MARX,41.935806,12.553925
KANT/MARX,41.935722,12.553628
PALOMBINI G.,41.928017,12.566702
GADDA/MONTALE,41.810466,12.471063
GADDA/MONTALE,41.810402,12.470821
CARUCCI/ANAGRAFE TRIBUTARIA,41.797340,12.485690
BOCCABELLI,41.800858,12.482551
BOCCABELLI,41.800771,12.482456
STAZ.NE CRISTOFORO COLOMBO (RL),41.713719,12.322388
STAZ.NE CRISTOFORO COLOMBO (RL),41.713813,12.322486
TALEGGIO/MORBEGNO,41.951125,12.381305
BRONI,41.952398,12.382678
CASOREZZO/MALNATE,41.955111,12.383420
REZZATO/BELLUSCO,41.956962,12.383396
REZZATO/CISLAGO,41.955276,12.381954
BEDESCHI/RISERVA GRANDE,41.943426,12.369994
DEGLI ESPOSTI/ACHILLI,41.943079,12.368027
BIANCHI L./DEGLI ESPOSTI,41.941780,12.365758
BIANCHI L./BANDIERA I.,41.941661,12.364120
BIANCHI L./RIVALTA,41.943946,12.366936
BIANCHI L./DEGLI ESPOSTI,41.942948,12.367218
DEGLI ESPOSTI/BANDIERA I.,41.940475,12.365782
DEGANUTTI/BANDIERA I.,41.940150,12.366911
DEGANUTTI/ACHILLI,41.942051,12.367768
REZZATO/SABBIONETA,41.951338,12.378656
REZZATO/COLZATE,41.955981,12.382735
CASOREZZO,41.954964,12.383261
BRONI,41.952487,12.382635
TALEGGIO/MORBEGNO,41.950872,12.381110
S. BIBIANA,41.895331,12.509766
LAURENTINA (MB),41.827711,12.479012
LAURENTINA/SERAFICO,41.830231,12.480661
LAURENTINA/SERAFICO,41.830438,12.480455
PALAZZO SPORT,41.824191,12.466304
ROSSI R.,41.909417,12.543815
DURANTINI,41.910038,12.542490
MEDA/DURANTINI,41.912729,12.542374
MEDA/AVANZINI,41.913619,12.545248
MEDA (MB),41.915146,12.547331
MEDA/AVANZINI,41.913605,12.544572
MEDA/DURANTINI,41.912953,12.542507
DURANTINI,41.909554,12.542330
FACCHINETTI C./NOTARI,41.906224,12.549033
V.LE STAZIONE CASTEL FUSANO,41.719806,12.308649
V.LE STAZIONE CASTEL FUSANO,41.719955,12.308097
GROTTA PERFETTA/BARGELLINI,41.842603,12.495408
GROTTA PERFETTA/BARGELLINI,41.842916,12.493824
PARASACCHI/TORRACCIO TORRENOVA,41.865348,12.630264
MEZZOCAMMINO/RAGUZZINI,41.788242,12.435516
DANDOLO/GLORIOSO,41.884344,12.468274
MONTE URANO/CAMERATA PICENA,41.984142,12.513999
CAMERATA PICENA/SERRA DE CONTI,41.986909,12.513520
CAMERATA PICENA/FORCE,41.985167,12.513388
CAMERATA PICENA/SERRA DE CONTI,41.986938,12.514264
CASTEL GIUBILEO/MONTELUPONE,41.985675,12.507295
CASTEL GIUBILEO/BOLOGNOLA,41.987401,12.506533
GROTTAZZOLINA/SALITA CASTEL GIUBILEO,41.988163,12.506437
CARUCCI/MINISTERO FINANZE,41.797884,12.482829
CARUCCI/MINISTERO FINANZE,41.797919,12.482995
ARCIDIACONO/MADDALENA,41.822700,12.511099
RUSPOLI A./SCUOLA,41.786705,12.344946
RUSPOLI A./FATTIBONI,41.788816,12.346712
OTTAVIANI 1,41.790695,12.345375
OSTERIA DRAGONCELLO,41.788862,12.344323
PETRA,41.788507,12.341940
PETRA,41.788288,12.339035
PETRA,41.788401,12.342167
OSTERIA DRAGONCELLO/CHIESA,41.789303,12.344642
OTTAVIANI/CHIESA,41.789258,12.345628
RUSPOLI A./FATTIBONI,41.788228,12.345633
LONDRA,41.841699,12.512178
CALDERON BARCA/VIENNA,41.840367,12.510962
CECHOV,41.839452,12.508667
NUVOLARI/ASCARI,41.835291,12.502835
BIANCHINI/NUVOLARI,41.835188,12.500776
BIANCHINI/MAESTRELLI,41.833204,12.501094
CECHOV,41.839154,12.507182
CALDERON BARCA/VIENNA,41.840215,12.511224
MOSCA,41.841572,12.511304
BIANCHINI/MAESTRELLI,41.833320,12.501228
BIANCHINI/NUVOLARI,41.835480,12.500945
ASCARI/NUVOLARI,41.834922,12.502804
ASCARI/AUTOMOBILISMO,41.834563,12.506208
FONTANILE CARCARICOLA/CAPRONI,41.852897,12.609368
BITONTO,41.886840,12.617643
TRINITAPOLI/BITONTO,41.887002,12.616764
TRINITAPOLI/ALBEROBELLO,41.885537,12.615176
SQUINZANO/TORCHIAROLO,41.884444,12.615036
SQUINZANO/TORRENOVA,41.882389,12.617266
MARCONI (MB),41.849639,12.474672
STAZ.NE OTTAVIA/LUCCHINA,41.963976,12.404868
STAZ.NE OTTAVIA/MONTERANO,41.965042,12.402702
IPOGEO DEGLI OTTAVI,41.965310,12.403956
IPOGEO DEGLI OTTAVI/TREVIGNANO,41.965729,12.406461
SPERANI,41.965303,12.400252
GIOI/SPERANI,41.963368,12.399278
GIOI/SPAGNOLI,41.961458,12.400779
GIOI/LUCCHINA,41.960185,12.401492
LUCCHINA,41.961509,12.403833
GALVANI/GINORI,41.877725,12.476947
STAZ.NE NUOVO SALARIO (FL1),41.955068,12.510862
STAZ.NE NUOVO SALARIO,41.955159,12.510866
SOMALIA/VIVALDI,41.935435,12.512389
L.GO SOMALIA,41.935842,12.514956
ADDIS ABEBA,41.931886,12.522736
PIAN DI SCO/MARTINO,41.962485,12.518516
PIAN DI SCO/UZZANO,41.960341,12.518463
FILATTIERA,41.958980,12.518330
PIAN DI SCO/UZZANO,41.960790,12.518600
PIAN DI SCO/MARTINO,41.962841,12.518828
L.GO PUGLIESE,41.946800,12.553830
FUCINI/DI BREME,41.947835,12.551074
GUALTERIO,41.951868,12.516859
FUCINI/CAPUANA,41.949985,12.549251
MARCONI (MB),41.848484,12.474832
EMERY/CENTRO RAI,41.981040,12.493924
EMERY/LO BIANCO,41.984000,12.494080
REZZATO/GRAVEDONA,41.953365,12.380286
REZZATO/TREVIGLIO,41.953934,12.380932
VERANO,41.902165,12.518944
FACCHINETTI C./DONATI,41.907237,12.547985
LILLONI/GARBARI,41.775384,12.346471
LILLONI/PARMEGGIANI,41.776249,12.348814
SAPONARA/DISCOVOLO,41.769673,12.332821
DELPINO,41.890952,12.561675
DELPINO,41.890685,12.561606
CORNELIA/GATTINARA,41.892360,12.385231
CORNELIA/GATTINARA,41.892168,12.385109
MAGLIANA/MURATELLA (FL1),41.824864,12.408911
MAGLIANA/MURATELLA (FL1),41.825006,12.408643
PALMAROLA/BRUMANO,41.944436,12.383022
PALMAROLA/FOSSO S. SPIRITO,41.941361,12.386722
PALMAROLA/FOSSO S. SPIRITO,41.941663,12.385440
BRUMANO,41.944149,12.382910
ANAGNINA (MA),41.842347,12.586321
TIBURTINA/RIPA MAMMEA,41.924363,12.569233
VILLABATE,41.870576,12.653961
S. BIAGIO PLATANI/VICARI,41.870161,12.650843
S. BIAGIO PLATANI/S. PIERO PATTI,41.871344,12.649234
S. BIAGIO PLATANI/TREMESTIERI,41.872414,12.648011
S. BIAGIO PLATANI/S. ALFIO,41.873594,12.646534
S. BIAGIO PLATANI/MALFA,41.876112,12.642850
S. BIAGIO PLATANI/MIRTO,41.877879,12.640737
FONDACHELLI,41.878476,12.643516
ALOISI MASELLA,41.915203,12.408079
ALOISI MASELLA,41.915059,12.408071
SAPONARA,41.768219,12.328675
ZABAGLIA/GALVANI,41.878112,12.475505
LATINA,41.871220,12.518758
BARONIO,41.872480,12.520054
L.GO DON ORIONE,41.878631,12.515785
RE DI ROMA (MA),41.881248,12.513510
MAROI/TAGLIACARNE,41.844472,12.416773
MAROI/PRATO,41.843921,12.419134
MAROI/VIGNE,41.844101,12.421190
MAROI/PRATO,41.843738,12.418878
MAROI/TAGLIACARNE,41.844651,12.417042
BACCELLI,41.880447,12.490154
BACCELLI,41.880874,12.490282
CASAL BRUCIATO/TIBURTINA,41.908189,12.545903
ARCO DI TRAVERTINO (MA),41.865249,12.534509
DINO VIOLA,41.748081,12.466776
TRIGORIA/GROTTE PENSERONI,41.755311,12.474064
TRIGORIA/MONOTYPE,41.757359,12.475710
TRIGORIA/FOSSO PERNA,41.759474,12.476815
TRIGORIA/GROTTE PENSERONI,41.754954,12.473168
PLATINA,41.868954,12.517130
FALCK/STADERINI,41.891041,12.586763
FALCK/SANTORO,41.891269,12.585228
TERMINI (MA-MB-FS),41.900470,12.500643
CONTI/ATENEO SALESIANO,41.957330,12.534120
CONTI/DE CURTIS,41.955081,12.531608
CARUCCI/ANAGRAFE TRIBUTARIA,41.797103,12.486191
FONTEIANA/OTTAVILLA,41.884003,12.455498
BONNET/QUATTRO VENTI,41.885098,12.459100
VILLA PAMPHILI/BOLOGNESI,41.884300,12.456655
TRIGORIA/ANDRIULI,41.762268,12.477746
TRIGORIA/ANDRIULI,41.762043,12.477571
BELLINI/VERDI,41.919873,12.493933
ORANO P.,41.883432,12.359811
GUERRA R./MASSIMILLA,41.881349,12.350683
GUERRA R./DELLA GIOVANNA,41.881600,12.348895
OSTIENSE/STAZ.NE ACILIA (RL),41.784024,12.360466
TORRE SPACCATA/PELIZZI,41.857476,12.585993
TORRE SPACCATA/PELIZZI,41.858017,12.586071
DON GNOCCHI/MAGAROTTO,41.912352,12.394446
PIOLTI DE' BIANCHI,41.915577,12.398058
STAZ.NE CESANO/SENIO,42.065623,12.330101
STAZ.NE CESANO (FL3),42.062581,12.326406
STAZ.NE CESANO (FL3),42.062661,12.326303
STAZ.NE CESANO/SENIO,42.066671,12.331404
VAN GOGH,41.862366,12.653252
ANAGNINA/GASPERINA,41.830295,12.597872
TERZI/MACCHIA PALOCCO,41.767556,12.348452
TERZI/BICURIN,41.763939,12.350636
MASSARUTI/PERILLI,41.764982,12.352502
MASSARUTI/MACCHIA PALOCCO,41.768084,12.350721
PRENESTINA/STADERINI,41.893982,12.587681
DON GNOCCHI,41.915186,12.396484
URBANIA,41.942800,12.586135
JEMOLO,41.948055,12.587590
JEMOLO/VOLPE,41.949257,12.584988
TUOZZI,41.951707,12.582454
BONIFACIO F. P.,41.950564,12.580716
JOVANE,41.949901,12.582793
TUOZZI,41.950763,12.584063
MENICHELLA,41.948363,12.584672
MENICHELLA/ASTUTI,41.947151,12.587282
URBANIA,41.942751,12.585887
NAZARETH/ITC,41.906696,12.404637
PORTUENSE/SBRICOLI,41.846070,12.413348
PORTUENSE/SBRICOLI,41.846782,12.414088
BOCCEA/CIVICO 1320,41.951401,12.313445
BOCCEA/CIVICO 1320,41.950889,12.313699
CONCORDIA,41.877557,12.508988
IMERA,41.879002,12.510976
AEROPORTO,41.861492,12.555265
PAPIRIA/LUCIO MUMMIO,41.862882,12.563696
PAPIRIA/FULVIO NOBILIORE,41.862491,12.566497
PIEVE DI CADORE,41.940151,12.439209
PIEVE DI CADORE/UFF. POSTALE,41.938505,12.434164
PIEVE DI CADORE,41.939659,12.438583
PASSO DEL PORDOI,41.939674,12.441246
ANAGNI/OLEVANO ROMANO,41.889940,12.556714
ANAGNI/AGOSTA,41.890253,12.558878
ANAGNI/AGOSTA,41.890227,12.557839
ANAGNI/OLEVANO ROMANO,41.890036,12.555691
MARCIANISE,41.891308,12.550750
TELESE/MARCIANISE,41.891572,12.548766
S. LUCA EVANGELISTA,41.887626,12.537534
POLLIO/DELLA ROCCA,41.898901,12.532701
POLLIO/DE CRISTOFORIS,41.900007,12.534157
DE DOMINICIS D./BRIGHENTI,41.901033,12.535276
DE DOMINICIS D./BRIGHENTI,41.901760,12.535279
POLLIO/DE CRISTOFORIS,41.899963,12.533807
POLLIO/DELLA ROCCA,41.898774,12.532467
PORTONACCIO/CASAL BERTONE,41.898705,12.538063
PORTONACCIO/ARIMONDI,41.897550,12.539638
PORTONACCIO/CASAL BERTONE,41.900340,12.537330
TOGLIATTI/SCUOLA,41.899302,12.574299
OCEANO INDIANO/MAPUTO,41.822002,12.444899
LGT INVENTORI/MEUCCI,41.861008,12.464437
LGT INVENTORI/RIGHI,41.861093,12.468943
BALDELLI (MB),41.856717,12.476379
LGT INVENTORI/RIGHI,41.861238,12.468728
LGT INVENTORI/MEUCCI,41.861178,12.464228
PONTE SETTE MIGLIA/FLORIAN,41.840681,12.602451
PONTE SETTE MIGLIA/DEVERS,41.842807,12.603393
SCHIAVONETTI,41.843543,12.605345
CASAL MORENA/ARCELLA,41.824372,12.617491
CASAL MORENA/CORTALE,41.826769,12.617757
CASAL MORENA/S. BASILE,41.829200,12.617426
CASAL MORENA/CORTALE,41.826900,12.617548
CASAL MORENA/ARCELLA,41.824195,12.617210
CANDONI/RIMESSA ATAC,41.834091,12.410887
CANDONI/RIMESSA ATAC,41.834144,12.410846
VANNUTELLI/REGINA PACIS,41.731495,12.280472
MARTINICA/EBRIDI,41.739631,12.261320
BATTISTINI/DE LUCA,41.905971,12.412706
BATTISTINI/SORIA,41.905850,12.411656
TARANTELLI,41.818750,12.436212
SANSOTTA,41.817467,12.436811
FIUME BIANCO,41.815075,12.440564
DON BORGHI/SPAGNOLI,41.812241,12.441907
DON BORGHI/SPAGNOLI,41.812468,12.441843
FIUME BIANCO,41.815240,12.440527
SANSOTTA,41.817587,12.436942
PAOLA,41.900037,12.465629
PAOLA,41.900124,12.465523
ALMONE/APPIA PIGNATELLI,41.852834,12.527726
APPIA PIGNATELLI/ALMONE,41.853073,12.526770
COLLATINA/CETRA,41.902599,12.572465
COLLATINA/TOGLIATTI,41.902631,12.571586
TRIGORIA/MONOTYPE,41.756918,12.475314
FIORELLI/SCAGLIA,41.768119,12.312129
FIORELLI/TARAMELLI,41.770336,12.311224
FIORELLI/BONUCCI,41.773606,12.309915
FIORELLI/CAMPANARI,41.776469,12.308727
COLLETTORE PRIMARIO/CAMPANARI,41.775064,12.306425
COLLETTORE PRIMARIO/ZANNONI,41.772298,12.307518
COLLETTORE PRIMARIO/ROSINI,41.768497,12.309031
PALMA,41.766507,12.306753
TORREMUZZA,41.763921,12.306891
GENTE SALINATORIA,41.759994,12.303598
STAZIONE DI OSTIA ANTICA,41.757322,12.301081
CASALETTO/VIGNA ALVI,41.874721,12.440189
CASALETTO/VIGNA ALVI,41.875290,12.440504
CERVI/BOETTI VALVASSURA,41.962854,12.534221
CERVI/SCHIPA,41.962822,12.532150
MAROI/PORTUENSE,41.845755,12.414366
A. DI S. GIULIANO,41.935903,12.461647
GIOBERTI,41.898378,12.500211
TURATI/FANTI,41.898560,12.501983
PRENESTINA/GATTAMELATA,41.892254,12.537161
RENZO DA CERI/SANSEVERINO,41.891415,12.538379
RENZO DA CERI/DAL VERME,41.889572,12.538594
GATTAMELATA/LAURICELLA,41.891269,12.536432
DE FILIPPO/ELMO,41.966557,12.516463
CASALE S. MARIA/FRAZZANO,41.863855,12.706755
CASALE S. MARIA/FRAZZANO,41.863348,12.706966
ROMAGNONI,41.777008,12.347107
CRIPPA/ROMAGNONI,41.775297,12.344131
LILLONI/GARBARI,41.775136,12.345498
LILLONI/PARMEGGIANI,41.776001,12.347853
BOCCHI/POSTA,41.774382,12.351439
FUNI/COLLA,41.774581,12.350328
FUNI/CAGLI,41.773580,12.347496
CRIPPA/SAPONARA,41.774485,12.344788
CASAL DE' PAZZI/TIBURTINA,41.925595,12.570807
SALARIA/STAZ.NE SETTEBAGNI (FL1),42.006355,12.518459
SCALO SETTEBAGNI/LORENZANA,42.004885,12.520231
S. ANTONIO DI PADOVA,42.003499,12.522977
VICOLO LUCARIE,42.004756,12.523470
LUCARIE/CASCINA,42.005896,12.523442
LUCARIE/MIOLATA,42.008799,12.521648
LOTTI A./SESINI,41.744546,12.382065
LOTTI A./PASTURA,41.747334,12.383875
LOTTI A./CORONARO,41.750801,12.381727
LOTTI A./BAZZINI,41.754353,12.376750
FRANCHETTI/CENTRO SPORTIVO,41.755339,12.373502
PINDARO/FONTE DEGLI ACILII,41.756376,12.367722
MACCHIA SAPONARA,41.758422,12.365052
MENIPPO,41.758571,12.361348
PINDARO/MACCHIA SAPONARA,41.757916,12.365554
PINDARO/FONTE DEGLI ACILII,41.756036,12.368007
WOLF FERRARI/COLOMBO,41.753729,12.371267
FRANCHETTI/CENTRO SPORTIVO,41.755008,12.373208
LOTTI A./BAZZINI,41.753749,12.377275
LOTTI A./CORONARO,41.749867,12.382726
LOTTI A./PASTURA,41.746618,12.383472
LOTTI/SESINI,41.744677,12.382300
WOLF FERRARI/COLOMBO,41.754053,12.370936
MEZZOCAMMINO,41.793003,12.446806
MAESTRINI/MICHELETTI,41.795053,12.445694
MAESTRINI/VERSARI,41.796713,12.443717
VERSARI/MAESTRINI,41.795480,12.442071
VERSARI,41.794471,12.445056
MEZZOCAMMINO,41.792416,12.446843
MEAD,41.813982,12.508630
ZANETTA/MEAD,41.814897,12.507270
ZANETTA/MEAD,41.814772,12.507232
MEAD,41.813834,12.508377
CAMPO BOARIO,41.875543,12.479485
CAMPO BOARIO,41.875598,12.479821
CARAVAGGIO/TOR MARANCIA,41.851470,12.497059
CARAVAGGIO/TOR MARANCIA,41.851480,12.497765
LICATA,41.864078,12.485171
MOLIERE,41.839612,12.506493
BALDASSARRE CASTIGLIONE,41.843337,12.485959
BENEDETTO CROCE,41.841579,12.484054
RIPATRANSONE/MONDAVIO,41.912263,12.734584
SANTI/TOGLIATTI,41.913549,12.569368
SETA,41.807814,12.433212
TOGLIATTI/SCUOLA,41.899872,12.575825
RISORGIMENTO,41.906289,12.457556
P.ZA ESCHILO,41.769640,12.373378
BACCHILIDE,41.767132,12.367267
IBICO,41.765029,12.370036
ESCHILO/CENTRO SPORTIVO,41.762276,12.371919
ESCHILO/ANACREONTE,41.758436,12.371760
ESCHILO/FONTE DEGLI ACILII,41.756147,12.369148
SUVERETO/PRINA,41.957438,12.521722
TIMOCLE,41.744584,12.346842
ESCHILO/ACILII,41.756073,12.369250
ESCHILO/ANACREONTE,41.758375,12.371847
ESCHILO/CENTRO SPORTIVO,41.762655,12.371958
IBICO,41.765287,12.369896
BACCHILIDE,41.767276,12.367288
P.ZA ESCHILO,41.769294,12.373416
COLOMBO/MALAFEDE,41.776049,12.397347
COLOMBO/CANALE LINGUA,41.737907,12.347252
COLOMBO/CANALE LINGUA,41.736597,12.346317
COLOMBO/MALAFEDE,41.776238,12.397934
AMERICA/TOLSTOI,41.830104,12.466866
DEI CAPASSO,41.883268,12.425324
SUVERETO/PODENZANA,41.956773,12.521271
COCCO ORTU,41.958335,12.522193
CAPPI,41.944844,12.588249
CRESCENZIO CONTE DI SABINA,41.948213,12.600900
S. ALESSANDRO,41.948673,12.600918
CAPPI,41.944863,12.588041
LGT RIPA/RIPENSE,41.887943,12.478800
MASTAI,41.887028,12.472576
MONTEGIBERTO/SERRAPETRONA,41.979013,12.516311
MONTEGIBERTO/PIAGGE,41.979764,12.517522
MONTEGIBERTO/PIAGGE,41.979638,12.517718
MONTEGIBERTO/SERRAPETRONA,41.978581,12.516068
CORSO/POPOLO,41.909750,12.476645
CORSO/S. GIACOMO (H),41.907437,12.477619
L.GO GOLDONI,41.904760,12.478699
GORGIA DI LEONTINI/APELLE,41.755880,12.353013
ALMONE,41.855995,12.531191
ALMONE,41.856185,12.531545
BAFFIGO/CENTRO SPORTIVO,41.738425,12.257378
SOMMERGIBILE/BAFFIGO,41.736872,12.262126
IDROVOLANTE/PEDRETTI,41.736062,12.263462
BAFFIGO/AVEGNO,41.739237,12.254690
CAMERATA PICENA/PALMIANO,41.985621,12.517264
CAMERATA PICENA/PALMIANO,41.985236,12.518059
VALLERANO/PONTINA,41.787395,12.455444
VALLERANO/ISTITUTO INSEAN,41.787049,12.457587
VALLERANO/PONTINA,41.787642,12.455224
PERNIER/CENTRO SPORTIVO,41.750569,12.312606
PERNIER/CENTRO SPORTIVO,41.750665,12.312502
GIANICOLENSE/STAZ. TRASTEVERE,41.873381,12.465100
GIANICOLENSE/MASSI,41.872996,12.461757
DONNA OLIMPIA/BETTI U.,41.873784,12.457089
FONTEIANA/DONNA OLIMPIA,41.877990,12.453962
ALIMENA B.,41.845324,12.609635
PONTE SETTE MIGLIA/FLORIAN,41.841332,12.602571
SCHIAVONETTI,41.843133,12.605642
ALIMENA B.,41.845676,12.609637
MONREALE,41.861171,12.670298
LENTINI/BRONTE,41.858719,12.664868
S. BIAGIO PLATANI/POLLINA,41.874574,12.644907
CARAVAGGIO/GEORGOFILI,41.851087,12.494105
CARAVAGGIO/GEORGOFILI,41.851017,12.494573
POPULONIA,41.876434,12.506146
ANAGNINA (MA),41.842592,12.585729
MATTEUCCI/BENZONI,41.871688,12.484367
OLLOLAI/PRENESTINA,41.890163,12.679175
OLLOLAI/PULA,41.886941,12.680603
MODOLO/OROTELLI,41.886824,12.683725
MODOLO/BITTI,41.889161,12.685750
GIUSTINIANO/GALBA,41.855443,12.486043
GIUSTINIANO/GALBA,41.855751,12.486113
LAGO REGILLO/SINISCOLA,41.879539,12.694518
LAGO REGILLO/VILLASIMIUS,41.876550,12.698129
BOTTIDDA/LAGO REGILLO,41.876050,12.700581
BOTTIDDA/URZULEI,41.880789,12.697760
BALLAO/ARBUS,41.883362,12.696517
BALLAO/GUASILA,41.886906,12.697850
MASSA S. GIULIANO/ROTELLO,41.917273,12.684063
CASALONE,41.920155,12.679437
CASALONE,41.919842,12.679775
MASSA S. GIULIANO/ROTELLO,41.917573,12.683071
VERMICINO/OSTERIA FINOCCHIO,41.854563,12.675386
VERMICINO/RACCUIA,41.858123,12.674067
TORRENOVA/PRENESTINA,41.892044,12.623660
APPIA PIGNATELLI/S. URBANO,41.856797,12.521095
ANAGNINA (MA),41.842460,12.585797
PONTE MAMMOLO (MB),41.920934,12.565800
PONTE MAMMOLO (MB),41.920430,12.565550
PONTE MAMMOLO (MB),41.920694,12.565691
PONTE MAMMOLO (MB),41.920574,12.565634
PONTE MAMMOLO (MB),41.920799,12.565740
PONTE MAMMOLO (MB),41.920325,12.565473
PONTE MAMMOLO (MB),41.920241,12.565407
CAMPO BOARIO/ZABAGLIA,41.874895,12.478189
ZABAGLIA/CAMPO BOARIO,41.875125,12.477288
SAPONARA/ITC BERLINGUER,41.767137,12.325811
WOLF FERRARI/LOTTI,41.742286,12.381706
WOLF FERRARI/LOTTI,41.742669,12.381696
OSTIENSE/STAZ.NE CASAL BERNOCCHI (RL),41.789345,12.376535
LENTINI/GIARRE,41.859951,12.666616
BRONTE/CASTEL VERANO,41.856760,12.666913
BRONTE/PIER S. NICETO,41.853977,12.670629
BRONTE/VERMICINO,41.852600,12.672529
MARTINICA/TORTUGA,41.741877,12.260347
O. GASPARRI,41.877894,12.442039
COLLI PORTUENSI/ARTOM,41.857118,12.444925
GIANICOLENSE/PRATI,41.872587,12.463159
COLLI PORTUENSI/ARTOM,41.856918,12.444701
NEWTON/CASTELLINA MARITTIMA,41.852080,12.441135
NEWTON/CORTI L.,41.855345,12.440407
CAVOUR/ESQUILINO,41.898941,12.497945
GIANICOLENSE/STAZ. TRASTEVERE,41.872997,12.465162
GIANICOLENSE/S. V. DE PAOLI,41.871205,12.458233
LGT TESTACCIO/FRANKLIN,41.879154,12.471185
LGT TESTACCIO/FRANKLIN,41.880654,12.472860
PARTIGIANI,41.873673,12.484816
CALDERON BARCA/CECHOV,41.838741,12.508662
SPALLA/MAZZOLA,41.832509,12.511781
SPALLA/GRANAI NERVA,41.832472,12.507613
SPALLA/GRANAI NERVA,41.832214,12.507750
SPALLA/MAZZOLA,41.832287,12.511751
VIA TORRE ARGENTINA,41.895052,12.476344
V.LE GELSOMINI,41.879554,12.481178
V.LE GELSOMINI,41.879526,12.481561
MAZZACURATI/COMOLLI,41.850853,12.413694
TORMARANCIA,41.852214,12.497942
CANDONI,41.832274,12.411515
COLLI PORTUENSI/NEWTON,41.858887,12.443416
COLLI PORTUENSI/NEWTON,41.858801,12.443138
GIANICOLENSE/DUNANT,41.872369,12.460067
GIANICOLENSE/RAMAZZINI (H),41.870229,12.452417
GIANICOLENSE/RAVIZZA,41.871967,12.450008
TRASTEVERE/PASCARELLA,41.877380,12.465846
P.ZA IPPOLITO NIEVO,41.880896,12.467491
BERNARDINO DA FELTRE,41.883124,12.469280
TRASTEVERE/MIN. PUBBLICA ISTRUZIONE,41.884593,12.470575
SONNINO/S. GALLICANO (H),41.889654,12.474027
MASTAI,41.886994,12.472237
TRASTEVERE/MIN. PUBBLICA ISTRUZIONE,41.885121,12.470620
BERNARDINO DA FELTRE,41.883074,12.468860
P.ZA IPPOLITO NIEVO,41.881254,12.467365
TRASTEVERE/PASCARELLA,41.877083,12.465491
CASINI C./INTORCETTA,41.787886,12.334915
INTORCETTA/COSTANZO,41.787947,12.332298
CESIDIO DA FOSSA,41.781792,12.352328
ARENULA/CAIROLI,41.894297,12.476318
CONTI/DE CURTIS,41.953852,12.530839
ROCCA CENCIA/STABILIMENTO AMA,41.885167,12.695656
ROCCA CENCIA/STABILIMENTO AMA,41.885577,12.695614
CASALE ROCCHI,41.929721,12.545191
CASALE ROCCHI/DEPOSITERIA,41.927345,12.543947
CASALE ROCCHI/DEPOSITERIA,41.928128,12.544820
ODESCALCHI/TOSTI,41.857610,12.501584
CASALE DE MERODE/TOSTI,41.857245,12.501860
C.SO VITTORIO EMANUELE/ARGENTINA,41.896177,12.476000
S. MARIA DEL SOCCORSO (MB),41.914959,12.560775
BRAGADIN,41.905546,12.447316
P.LE STAZIONE DEL LIDO,41.733061,12.283099
STAZ.NE NUOVO SALARIO,41.955231,12.511171
GUALTERIO/SOLERI,41.952553,12.520137
GUALTERIO/CERVIALTO,41.952811,12.523192
TOGLIATTI/ALBERINI,41.918209,12.568129
TOGLIATTI/ALBERINI,41.917966,12.567924
TOGLIATTI/TAMBURRANO,41.916026,12.568979
